,0,1,2,3,4,5,6
0,-3.3559309188418083,-3.6332529894600434,0.8249915702044263,3.9783797134073953,0.14238533395712397,-15.490883418247119,43.168007142854734
1,3.814379026436173,-3.2780150693675236,0.8818373754358855,3.903241540050149,0.1363700941872986,-15.486832548440885,43.16800714292389
2,4.193430420902614,-2.1919371178650002,0.9374138742119503,3.8106631456115587,0.12966886943983488,-15.48239150622179,43.16800714300301
3,-7.292628710489323,-0.18926469139853336,0.973967121143939,3.7007617643539,0.12227387193065756,-15.477556260213433,43.16800714309346
4,-7.7710039559911905,2.154575606785738,0.9580803199374356,3.572668615999265,0.11416708127905675,-15.472318533274318,43.16800714319672
5,-4.381242347304209,3.5704138171016124,0.8616836329880967,3.424792119690408,0.10532279368848664,-15.466666430865997,43.16800714331446
6,13.381618709204636,3.2208053338362705,0.6518656579823355,3.254888244822686,0.09570915500186387,-15.46058486530613,43.168007143448584
7,16.69504157214252,1.2513943399693697,0.31161005865110203,3.059993909228308,0.08528911077915802,-15.45405583559053,43.168007143601216
8,5.341203579499186,-1.3353273938712866,-0.14640797135603556,2.836237698598627,0.07402099982018825,-15.447058601868966,43.16800714377477
9,-6.853567884460332,-2.6063467557784135,-0.6790805216858177,2.5785237776935963,0.061858917043491224,-15.439569781686474,43.168007143971806
10,-9.433964501384247,-1.1765213196596003,-1.219990281079232,2.2800474867014793,0.048752917939581024,-15.431563386330609,43.1680071441953
11,4.387967471760858,1.2837613202907714,-1.718316960257237,1.9617529141966963,0.034649093729873764,-15.423010809793807,43.16800714444853
12,-2.2836728502781303,2.518630361218868,-2.095577222574001,1.6248680817533008,0.019489532695456384,-15.413880778905579,43.16800714473523
13,-0.18123547390068917,2.427683165459395,-2.265390169797441,1.2703790237030095,0.0032121850854344987,-15.404139270438742,43.16800714505939
14,3.0937723906897627,1.327172346752339,-2.1437110603498533,0.899296729989554,-0.014249360941697044,-15.393749399042505,43.16800714542562
15,-2.702196374003705,-0.876798123809328,-1.6711333023695067,0.5129489988831747,-0.03296618918131938,-15.38267127842808,43.16800714583893
16,-4.213196330234264,-3.8119817977094077,-0.8372564006524941,0.11323098549936124,-0.053014453651195684,-15.37086185716236,43.168007146304916
17,-4.598761690746131,-6.128659575116278,0.2980238816050887,-0.29717827618726406,-0.07447587527279778,-15.358274729590855,43.168007146829794
18,4.3041939552566495,-5.975139379120272,1.5877567283391933,-0.7146439840191829,-0.09743835226710484,-15.3448599217358,43.16800714742048
19,-3.750103959130351,-2.5399970406192076,2.7872056460631356,-1.1347744662735446,-0.12169953898503193,-15.330563651440782,43.16800714808454
20,1.9539807465075711,2.7896786722433724,3.5462664378,-1.5519020138449444,-0.14728747006309664,-15.315328061525362,43.16800714883049
21,-1.4829645226566692,7.515369653130741,3.4631028180705297,-1.9595057430145244,-0.17415702686080517,-15.299090924231644,43.16800714966764
22,3.928433842501403,9.048794808979206,2.2925985088992027,-2.349529053601675,-0.2023197267386862,-15.28178531478021,43.16800715060632
23,-8.652089029478523,4.380058273468535,0.23369062274290522,-2.7125406611741365,-0.2317869603725156,-15.263339251371546,43.16800715165786
24,-5.011925784997572,-1.052782385863112,-2.0176356062722616,-3.0379994858113024,-0.26257088760988334,-15.243675298467375,43.16800715283489
25,-2.009924429211037,-1.662026788618917,-3.72796535695186,-3.314682180229644,-0.29468546641308585,-15.222710129636637,43.168007154151255
26,2.5648547544337057,-0.8067703334738688,-4.660056837789252,-3.5312444863316066,-0.328147611197556,-15.200354045649584,43.168007155622206
27,-1.5863224882450224,-0.3048384718006169,-5.036596281992832,-3.676922759397293,-0.3629784760034918,-15.176510442821504,43.16800715726459
28,1.0290267095427308,-0.12461461296082234,-5.154962081417791,-3.7423497358061275,-0.3992048570381365,-15.151075225839156,43.1680071590969
29,2.4545637887215612,-0.14903194779963014,-5.1629568779630235,-3.7204291748949347,-0.4368607086608441,-15.123936158417758,43.16800716113951
30,-1.9513528462758198,-0.4674031739481294,-5.032255373090554,-3.6071881313416836,-0.4759887668884934,-15.094972144117973,43.168007163414714
31,-4.057387027057146,-0.9706772361369949,-4.577904957527397,-3.4024988335246573,-0.5166422595984871,-15.064052428469685,43.168007165947145
32,1.7177095432413751,-0.3487813384728065,-3.566429310225614,-3.110551470668144,-0.5588866855402901,-15.031035712169652,43.16800716876369
33,2.135876297437625,2.024797063052576,-1.9863366986106634,-2.7399406821031533,-0.6028016627087884,-14.995769163507441,43.16800717189394
34,-1.9673609277570976,4.7352057699003725,-0.21688800173134157,-2.303259650160307,-0.6484828492233515,-14.958087316276115,43.168007175370285
35,-1.8203229945924342,6.234548599398872,1.2323936088156597,-1.8162008703770502,-0.6960439478123772,-14.917810837188075,43.16800717922821
36,4.876785285168172,5.6008196951863685,2.1112281651447837,-1.296296106337886,-0.7456188081947092,-14.874745144169456,43.16800718350667
37,-4.0143861125222795,3.518597397920651,2.4770107697120056,-0.7614799666622868,-0.797363640425915,-14.828678853762412,43.16800718824811
38,-7.44246649033746,1.607865908622252,2.500234740040987,-0.2286942582661433,-0.8506702490131566,-14.780170240047383,43.16800719349907
39,-1.4632479297510435,0.23761251564205485,2.3141853041487424,0.28729113742741774,-0.9053249339614805,-14.729388587266259,43.16800719931044
40,8.152048321501116,-0.9234788976516864,1.988941067971078,0.7747051076503553,-0.9613109487866027,-14.676311880875833,43.168007205737766
41,4.31352299840815,-1.9749800687185763,1.5632808177822388,1.2251586892038397,-1.018609477288902,-14.62092587605071,43.16800721284165
42,-0.7527848196651101,-2.9031441518119334,1.0713971021410897,1.6335831086548926,-1.0771988748338222,-14.563224648999896,43.16800722068842
43,-7.72260191183264,-3.6194857999258363,0.5535336378312636,1.99778252528983,-1.137053967091354,-14.503211101964064,43.16800722935019
44,-5.907914021399668,-3.756130628021621,0.05747473555755071,2.317708630218347,-1.198145310868344,-14.440897413203437,43.16800723890572
45,-2.2693539537062057,-2.906185123858704,-0.3661564106855478,2.594619040706499,-1.260438432852108,-14.376305428043159,43.16800724944087
46,3.4673306003299342,-1.211243304666571,-0.671973418663747,2.830279515935544,-1.323893063655582,-14.309466988240958,43.16800726104906
47,-0.07284148681230017,0.5854782219358109,-0.8279210815035796,3.0263130409767047,-1.3884623896082462,-14.240424193326257,43.16800727383211
48,-1.4959345669517827,1.8257488537179056,-0.8224584824622336,3.183751591124668,-1.4540923443484788,-14.16922958806349,43.16800728790065
49,1.0842065514289425,2.327806872211307,-0.6671685372600413,3.302775722017275,-1.5207209617858988,-14.095946270805966,43.16800730337525
50,0.9078009789217264,2.0803807313454588,-0.3912062827620154,3.38261451117371,-1.5882778089465608,-14.020647918217103,43.16800732038681
51,-0.8698632733779622,1.1646749671274097,-0.031507302090613136,3.4216103558248583,-1.6566835245741096,-13.9434187226426,43.16800733907765
52,1.1889133437187434,-0.15080307147049987,0.3763696444830767,3.4174426581471304,-1.7258494878609114,-13.864353239299998,43.16800735960246
53,-1.9704172704850178,-1.3708335459795873,0.802203057276406,3.367503274957368,-1.7956776288567948,-13.783556141406544,43.16800738212908
54,-3.7555441086378285,-1.7741145986991,1.2184515858417262,3.269413884260977,-1.8660603894815009,-13.701141882376008,43.168007406839784
55,2.20970165049808,-1.2187422653714555,1.5967580825930339,3.1216397858780534,-1.9368808351731994,-13.617234265263182,43.168007433932246
56,7.093193690166922,-0.4668109652018438,1.9080581818928186,2.9241088075264416,-2.008012913439665,-13.531965920710837,43.16800746362106
57,3.799032725090759,0.09171278093711083,2.12634812215324,2.678709980113956,-2.0793218545141765,-13.445477695735226,43.16800749613862
58,-7.987849964729005,0.846749701201324,2.235283033010687,2.3895230876499602,-2.150664706545701,-13.357917956763556,43.16800753173699
59,-9.508342460570262,2.122955157988115,2.2321349237968047,2.0627257596554087,-2.22189099443682,-13.26944181138341,43.168007570689134
60,-1.95683647074235,3.596022611925119,2.126176778186224,1.706209442305517,-2.29284348813314,-13.180210254274458,43.16800761329079
61,8.716701615439456,4.045166846537817,1.9343891936665991,1.328940130081248,-2.363359062932356,-13.09038924374012,43.16800765986201
62,4.651707415230012,2.2518645744484536,1.6741614870615924,0.9401610693379674,-2.4332696312464344,-13.000148716133591,43.168007710749166
63,-3.452185569796883,-0.8868157343166909,1.3573239668120638,0.5485623450272937,-2.5024031256056976,-12.909661546258627,43.168007766327044
64,2.1318406613089143,-3.309937657709533,0.9887596888308093,0.16153814422735327,-2.5705845100441125,-12.819102462511019,43.168007827001034
65,-1.8949657220723235,-4.145669531366309,0.567474235256289,-0.2153486171150496,-2.63763679338358,-12.72864692609854,43.168007893209335
66,-3.5653276825676037,-3.1988659905308547,0.09106422935050841,-0.5785923916622395,-2.703382020739885,-12.63846998412616,43.16800796542556
67,-2.077387150334263,-0.6005100040405215,-0.4390494336613994,-0.9266058590921652,-2.767642222552012,-12.548745106650626,43.168008044161574
68,3.4860933636031004,2.672283459812282,-1.013536934136379,-1.259215514453355,-2.8302403040901556,-12.459643017988599,43.168008129970254
69,4.410737350226135,4.46763858641323,-1.6105994896934175,-1.5769603989929808,-2.891000862723503,-12.371330532603292,43.16800822344848
70,-0.7146147804006576,2.8942650422622918,-2.193021885900585,-1.880410469537949,-2.94975093374847,-12.2839694057927,43.168008325240805
71,2.7144145685888668,-1.6001050529355103,-2.71331811097216,-2.1696007334716976,-3.006320666537809,-12.197715209157467,43.16800843604286
72,0.21886918718608292,-5.248074961064464,-3.127375483051285,-2.4436375728969018,-3.060543925959789,-12.11271624044653,43.16800855660516
73,-3.8378741526190416,-3.7069741043307296,-3.4081879962437567,-2.7005017344994955,-3.1122588228044936,-12.029112476863714,43.168008687737355
74,1.7841914816408142,-0.6940367719864036,-3.5519777232723464,-2.9370431171991407,-3.161308185542339,-11.947034580276704,43.16800883031256
75,-0.9609054716285956,0.9710033363039846,-3.569250054420899,-3.1491443641316286,-3.207539997564626,-11.866602962013005,43.168008985272095
76,1.3172354115855374,1.789257071534458,-3.465099331402875,-3.332029835059677,-3.250806095749096,-11.787928645996395,43.168009153630734
77,1.0296563555523501,2.0793548163056763,-3.226012587252819,-3.4806918562669993,-3.2909623340840604,-11.711112755576037,43.16800933648194
78,0.2419598675551758,2.036014904236233,-2.823316680092231,-3.5903899082072797,-3.3278681302196875,-11.636246734689871,43.16800953500401
79,-4.014136174350748,2.137171063074989,-2.235418947888955,-3.657112351551257,-3.361386597195171,-11.563412128785709,43.16800975046597
80,-6.635931459955511,2.430186327491897,-1.481614352650387,-3.6778896962665906,-3.3913847564623882,-11.49268045595382,43.168009984234914
81,0.11141310660074188,2.535099473340021,-0.6361048734084034,-3.6509429411184646,-3.417733858252421,-11.42411316744553,43.16801023779894
82,6.955326327469199,2.1140770925981887,0.19485237403345612,-3.575695315236881,-3.4403098346731937,-11.357761695194656,43.16801051221592
83,1.6988978447677208,0.9762926497694018,0.9109001513949927,-3.452685723279537,-3.458993909724561,-11.293667577444069,43.1680108090555
84,-4.213497562844804,-0.43921879166743516,1.4450321217084898,-3.28342796997821,-3.473673383140939,-11.231862647323965,43.16801112999451
85,-0.20820099056901337,-1.2225978711946752,1.7612612808982009,-3.0702616416331363,-3.4842425941975255,-11.172369281170365,43.16801147682352
86,2.658223433168029,-0.9671509850332053,1.83430077024344,-2.816211613196911,-3.4906040631011295,-11.115200700892325,43.168011851453706
87,-3.2061934851066005,0.14519282388222163,1.6435877102112693,-2.524851830083669,-3.492669798920142,-11.060361324879915,43.16801225592416
88,4.457456400189305,1.6358643162819653,1.1874168816691253,-2.200177671830176,-3.4903627544032965,-11.007847161799377,43.16801269240949
89,1.7624222584931961,2.6888805492222576,0.5050313111251881,-1.846513058166571,-3.4836183995769954,-10.957646241552371,43.168013163227954
90,-3.2613502482586254,2.4214001250853694,-0.3096347065628475,-1.4684975520797672,-3.4723863536892154,-10.909739077677399,43.16801367084991
91,-3.6084901125103226,0.41788020279327737,-1.125268336890359,-1.071154231534005,-3.4566320084324706,-10.864099155538572,43.16801421790667
92,-2.8995499790967525,-2.5941558818773274,-1.8179056829658518,-0.6599932102052305,-3.4363381098185117,-10.820693440771118,43.16801480720003
93,2.065396561126541,-5.298931915245117,-2.314336640663624,-0.2410981179035587,-3.4115062577745863,-10.779482902630257,43.16801544171194
94,0.8603094399261842,-6.9613987951390355,-2.6145549475587955,0.17885986686730662,-3.3821582586384613,-10.740423047111015,43.168016124614965
95,-2.6537593639231836,-7.226857534388036,-2.77977956581692,0.5927339733234086,-3.3483372698397074,-10.703464454965893,43.168016859283185
96,0.4229428573073246,-6.351325164276047,-2.8946474895542855,0.9931341392204377,-3.3101086830030737,-10.66855332003698,43.168017649303465
97,2.8330487911126307,-5.233919597396007,-3.028660569553298,1.3727220809759193,-3.267560699861084,-10.635631983633763,43.16801849848758
98,1.7396328229500406,-4.38833849943104,-3.2105936905260206,1.7245243559505556,-3.2208045664263616,-10.60463946101927,43.16801941088468
99,1.5653289118817364,-3.9314163354275835,-3.4215759982927545,2.0422402203751644,-3.1699744370276575,-10.575511956411283,43.16802039079454
100,-1.4823394793389146,-3.6818374053571064,-3.605057594124502,2.320535551093059,-3.115226845835707,-10.548183363253827,43.16802144278125
101,-3.3640658231908356,-3.0401395909406377,-3.686753280712966,2.5552988327049393,-3.0567397718925164,-10.522585746863285,43.168022571687814
102,2.040839009551401,-1.450146470683077,-3.600884490892524,2.743818354588072,-2.9947112942969296,-10.498649806897975,43.168023782651225
103,0.7952787252381293,0.8713701475762389,-3.3186768847239976,2.8848417291842647,-2.9293578486173075,-10.476305317438543,43.16802508111834
104,-2.244294817494498,3.371570383847492,-2.8668431766460865,2.978493268073012,-2.8609121063437635,-10.455481542792597,43.16802647286253
105,4.885223122641385,5.147072689695653,-2.319127603070171,3.0260408063799678,-2.7896205058279677,-10.436107627449793,43.168027964001034
106,-1.8190503372654419,4.5048454082521046,-1.7620311079041424,3.029564725820035,-2.7157404727906966,-10.418112958910264,43.16802956101317
107,-6.346935335847676,0.6263635990556338,-1.257985763806669,2.991620053941628,-2.6395373773262207,-10.40142750238679,43.16803127075928
108,-5.018937005700074,-2.748178972977192,-0.8279030241783566,2.914943735913568,-2.561281282395953,-10.385982106640501,43.16803310050072
109,3.3192374050954374,-2.304518539776507,-0.4548521311081592,2.8022263603112108,-2.4812435461083955,-10.371708780446989,43.16803505792051
110,-2.8421772990259115,0.3466714337036098,-0.09710409105228314,2.655964020309629,-2.3996933722376985,-10.35854093940809,43.16803715114514
111,1.3655641128062674,2.0470987486777714,0.2995047270528307,2.4783846190296845,-2.316894406036926,-10.346413623020185,43.168039388767134
112,-0.5812975366235316,2.342729128373412,0.7899420475843477,2.271434417307367,-2.233101409835892,-10.335263682086044,43.16804177986879
113,1.244006116451446,1.1010986067830366,1.4215395319523776,2.036834698603881,-2.1485570497698814,-10.325029936712975,43.168044334046826
114,-5.756896627354061,-3.066791039425627,2.2368767835223635,1.7762145860238916,-2.063488880951051,-10.315653306944014,43.168047061438074
115,-1.550028360706057,-5.1379695274251675,3.269236438281937,1.4913147631238663,-1.97810661078095,-10.307076916738204,43.168049972746466
116,11.360159524545928,0.6601648703238592,4.492301066939689,1.1842356970988859,-1.8925997056128667,-10.299246172119387,43.168053079270955
117,2.4548507704069853,6.158199438688733,5.728480930248683,0.8576910856380977,-1.8071354075690955,-10.292108814944008,43.16805639293465
118,-6.4365465044750545,7.980665451062854,6.6098722941676735,0.5152418884615682,-1.7218572138566357,-10.285614953364622,43.16805992631535
119,-5.894419778790868,6.875114131171679,6.6990006328406455,0.16149455707758772,-1.6368838590163566,-10.279717070133525,43.16806369267708
120,8.162439427572894,2.424112546519888,5.7442947811086755,-0.19777352485786692,-1.5523088273360937,-10.274370009913556,43.1680677060032
121,-6.175416070086956,-2.6990756063726136,3.8517503542543587,-0.5555593964202407,-1.4682004138507216,-10.269530950584135,43.16807198103055
122,2.373456666537271,-3.77359866906706,1.412512977730786,-0.9036227325116288,-1.38460234407915,-10.265159363513694,43.16807653328535
123,1.1847286549342912,-1.6379508358295183,-1.1164908274416991,-1.232578506798224,-1.301534956308969,-10.261216963878995,43.16808137912018
124,-0.22042365825242294,0.8250461183877686,-3.3805416704858686,-1.5321587624785133,-1.218996939874619,-10.257667652051095,43.16808653575274
125,-1.2273926430988145,2.4090956293404604,-5.14411241317443,-1.7916481558818753,-1.136967611964627,-10.254477447005634,43.168092021305945
126,3.1485371268060396,2.297465133850727,-6.224557562461327,-2.000488405980669,-1.0554097019156716,-10.251614412654506,43.16809785484963
127,6.374087706613095,-0.6506149846011675,-6.443619979391136,-2.149026570374524,-0.9742725968925202,-10.24904857793542,43.16810405644395
128,0.5495896911187662,-5.063593041559463,-5.682143343681311,-2.2293556457245756,-0.8934959865968416,-10.246751851434972,43.1681106471844
129,-6.689450694346929,-5.854662117462569,-4.050276977292384,-2.236175335382245,-0.8130138353492335,-10.244697931262474,43.16811764924851
130,3.2310072493627295,-2.7824057010682597,-1.9980571615719347,-2.1675593000322695,-0.7327585840308343,-10.242862210835161,43.16812508594446
131,-1.973541579913186,0.2432199625084153,-0.16302759863929495,-2.025537643289282,-0.6526654695990601,-10.241221681180523,43.16813298176133
132,0.10231315101535282,1.9532693405639368,1.0080265100845403,-1.8164168482935106,-0.572676888834309,-10.239754830309241,43.16814136242135
133,1.5455176437658389,2.147888653704732,1.5052354365707739,-1.5506276339921077,-0.4927467218330163,-10.238441540162466,43.168150254934076
134,-1.3181937684656249,1.310128732281041,1.6202053936046594,-1.2419907359535616,-0.412844434481352,-10.237262981588652,43.16815968765251
135,1.5141205512021239,0.27543893216764254,1.6373046920079823,-0.9065180518665309,-0.33295877954864833,-10.23620150776038,43.168169690331226
136,-2.9494489311455805,-0.29643707320249235,1.674571212265411,-0.5609245570654562,-0.2531009330244532,-10.23524054639804,43.1681802941867
137,4.83185796758923,0.2431013202694047,1.719321082777368,-0.22108766273362734,-0.17330687209474707,-10.234364491134713,43.168191531959714
138,-0.9605589754611504,0.3492778856167231,1.7093050685641857,0.09928772661320208,-0.09363880896124184,-10.233558592335779,43.16820343797991
139,-3.103714009971105,-0.8132741211415256,1.5822439909749366,0.38960853987681404,-0.014185567863821294,-10.232808847667268,43.16821604823278
140,2.1836962669317765,-1.517919518037102,1.3123236473667488,0.6428324114140281,0.06493811367667678,-10.232101892689037,43.16822940042879
141,0.6777174639710536,-0.9398046478243058,0.9403597782131906,0.8554207525158217,0.14359333607794647,-10.23142489173345,43.168243534075046
142,-4.60592512181534,1.084324622665702,0.5625531194039771,1.026918867529642,0.22161977452989756,-10.230765429315014,43.16825849054928
143,-7.4347310497327594,4.267140246432338,0.2645793842184978,1.1592677719690774,0.29883929195128056,-10.230111402303793,43.16827431317636
