,0,1,2,3,4,5,6,7
0,34.05530811529161,-4.958960692846459,6.040085176240197,-6.228063889083981,-2.042659688403108,-0.9508707379376176,-0.7039047092314511,0.4227628598451704
1,34.69468464009059,-6.179413281682759,3.4566800121085794,1.5923021754815379,-1.1178199326882463,1.163575681350753,0.2329668252147133,-0.7039885586499979
2,34.396858025790245,-5.570145760297565,-2.112150355534808,5.382600780598428,1.3954452983198944,-0.2603598719731098,0.3781125524569348,0.9544941597221186
3,33.746152394867835,-2.95155306308413,-6.0282506349629745,1.0863818191630754,1.4024782456061347,-0.5123472560360424,-0.6370607310993681,-1.1002405360340526
4,33.566643740696364,0.6491070165744528,-4.459536246870675,-4.735378499229663,-0.6326616599939712,0.4183526472030158,0.8272253260513439,1.0904239535017788
5,33.45884228738873,3.839737095335113,0.7370732914511983,-3.284635436111106,-1.7879893087773937,0.17458774823321435,-0.9475116045728337,-0.9077933443342334
6,33.33173595735729,5.33107956303854,5.198765770816213,3.0045152897856338,0.5917292255158492,-0.5654464068629428,0.8520598054116333,0.5678701739280251
7,32.944862353352725,4.501220922221945,5.33152753401952,4.519481357246814,2.0771170092293043,0.2683115261573744,-0.39270124449577637,-0.1325391589508373
8,32.06204652619613,2.096884966847039,1.075200725733075,-0.5739441968449652,-0.4609997866410225,0.7534975706347401,-0.14952215258297114,-0.31248819874555
9,30.799940506061265,-0.7387022163353488,-3.9908236520072347,-4.005132364785651,-2.502248663264255,-0.836388933732767,0.7952961884480352,0.7078840307138388
10,29.6858732304311,-2.278963210294659,-5.1985959305259115,-1.473536457882458,0.3618420355756732,-0.4414633958681472,-1.458414601147243,-0.9619736099056783
11,28.956089706241578,-1.9578361822499226,-1.8427925481946412,2.0344957310062424,2.6070558334663216,1.2676789043063559,1.6370520912878965,0.9930666385118686
12,27.928631479833385,-0.5919439102427768,2.0764781500132123,1.5651838335921398,-0.9061089887330908,-0.5716399254914858,-1.177280522545103,-0.7854558477811349
13,26.99595270105053,0.4845791200701214,3.80126777652523,-0.41322163985338783,-1.774839776091174,-0.9293964575936255,0.4792070942431056,0.37496778681956805
14,26.199444428160504,0.18339980254617178,2.4837586935332827,-0.6383373164651389,1.090561137995265,1.3718455570349013,0.09403917474273066,0.15182731497547214
15,25.82745591189215,-1.6429173876422252,-0.2569035422315613,-0.44057273374910866,0.8995861731346316,-0.2198175245860853,-0.45190381743729735,-0.6997362024503571
16,25.83140823842764,-3.4897581286558372,-2.65007764485999,-0.15785837032913183,-1.5106399945396314,-0.7119082005315961,0.46417090506284986,1.2195904878202422
17,26.037843181436124,-3.7118998110337302,-3.595868952178722,0.374625997262494,-0.1873894188920187,0.1344917500831596,-0.36136822961509374,-1.681753635540669
18,26.291807467993493,-1.7485143714736706,-2.5930847897929254,0.3092753176252166,1.7933022584496525,0.44044427421694654,0.4034569976073342,2.031189039247901
19,26.323606568251655,1.3853361725405522,-0.03643380293523302,-0.9981886767427057,-0.5714694728971155,-0.16854685049954854,-0.6021438939212798,-2.2540859060975817
